tier,tier_label,seq,M,N,K,a_dtype,out_dtype,path,nax,kernel,bm,bn,bk,wm,wn,parts,psize,swizzle_log,grid_x,grid_y,grid_z,group_x,group_y,group_z,threadgroups,threads_per_tg,tg_per_core,gflop,predicate,site
2,observed-M4Pro,163,512,256,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,8,16,2,32,2,2,256,128,12.8,0.5369,matmul.cpp:898 (non-NAX split-K),MoE router logits GEMM (38 MoE layers)
1,derived-M5Max,163,512,256,2048,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk256_wm2_wn2,64,64,256,2,2,2,1024,1,64,1,1,32,2,2,64,128,1.6,0.5369,matmul.cpp:922 (NAX split-K),MoE router logits GEMM (38 MoE layers)
2,observed-M4Pro,164,512,1024,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,32,16,2,32,2,2,1024,128,51.2,2.1475,matmul.cpp:898 (non-NAX split-K),"attn wk / wv  (K and V projections, all 40 layers)"
1,derived-M5Max,164,512,1024,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,32,2,1,32,4,2,64,256,1.6,2.1475,matmul.cpp:957 (NAX regular),"attn wk / wv  (K and V projections, all 40 layers)"
2,observed-M4Pro,165,512,1024,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,32,16,2,32,2,2,1024,128,51.2,2.1475,matmul.cpp:898 (non-NAX split-K),"attn wk / wv  (K and V projections, all 40 layers)"
1,derived-M5Max,165,512,1024,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,32,2,1,32,4,2,64,256,1.6,2.1475,matmul.cpp:957 (NAX regular),"attn wk / wv  (K and V projections, all 40 layers)"
2,observed-M4Pro,166,512,8192,2048,bfloat16,bfloat16,regular,False,steel_gemm_fused_nt_bfloat16_bfloat16_bm64_bn64_bk16_wm2_wn2,64,64,16,2,2,,,0,128,8,1,32,2,2,1024,128,51.2,17.1799,matmul.cpp:957 fallthrough (non-NAX regular),"attn wq, sliding-window layers + layer-0 dense gate/up"
1,derived-M5Max,166,512,8192,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,256,2,1,32,4,2,512,256,12.8,17.1799,matmul.cpp:957 (NAX regular),"attn wq, sliding-window layers + layer-0 dense gate/up"
2,observed-M4Pro,167,512,64,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,4,512,0,2,16,4,32,2,2,128,128,6.4,0.1342,matmul.cpp:898 (non-NAX split-K),"attn g_proj (per-head gate), sliding-window layers"
1,derived-M5Max,167,512,64,2048,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk256_wm2_wn2,64,64,256,2,2,2,1024,1,16,1,1,32,2,2,16,128,0.4,0.1342,matmul.cpp:922 (NAX split-K),"attn g_proj (per-head gate), sliding-window layers"
2,observed-M4Pro,168,512,2048,8192,bfloat16,bfloat16,regular,False,steel_gemm_fused_nt_bfloat16_bfloat16_bm64_bn64_bk16_wm2_wn2,64,64,16,2,2,,,0,32,8,1,32,2,2,256,128,12.8,17.1799,matmul.cpp:957 fallthrough (non-NAX regular),"attn wo, sliding-window layers + layer-0 dense down"
1,derived-M5Max,168,512,2048,8192,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk512_wm2_wn2,64,64,512,2,2,2,4096,1,512,1,1,32,2,2,512,128,12.8,17.1799,matmul.cpp:922 (NAX split-K),"attn wo, sliding-window layers + layer-0 dense down"
2,observed-M4Pro,169,512,256,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,8,16,2,32,2,2,256,128,12.8,0.5369,matmul.cpp:898 (non-NAX split-K),MoE router logits GEMM (38 MoE layers)
1,derived-M5Max,169,512,256,2048,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk256_wm2_wn2,64,64,256,2,2,2,1024,1,64,1,1,32,2,2,64,128,1.6,0.5369,matmul.cpp:922 (NAX split-K),MoE router logits GEMM (38 MoE layers)
2,observed-M4Pro,170,512,1024,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,32,16,2,32,2,2,1024,128,51.2,2.1475,matmul.cpp:898 (non-NAX split-K),"attn wk / wv  (K and V projections, all 40 layers)"
1,derived-M5Max,170,512,1024,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,32,2,1,32,4,2,64,256,1.6,2.1475,matmul.cpp:957 (NAX regular),"attn wk / wv  (K and V projections, all 40 layers)"
2,observed-M4Pro,171,512,1024,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,32,16,2,32,2,2,1024,128,51.2,2.1475,matmul.cpp:898 (non-NAX split-K),"attn wk / wv  (K and V projections, all 40 layers)"
1,derived-M5Max,171,512,1024,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,32,2,1,32,4,2,64,256,1.6,2.1475,matmul.cpp:957 (NAX regular),"attn wk / wv  (K and V projections, all 40 layers)"
2,observed-M4Pro,172,512,6144,2048,bfloat16,bfloat16,regular,False,steel_gemm_fused_nt_bfloat16_bfloat16_bm64_bn64_bk16_wm2_wn2,64,64,16,2,2,,,0,96,8,1,32,2,2,768,128,38.4,12.8849,matmul.cpp:957 fallthrough (non-NAX regular),"attn wq, full-attention layers"
1,derived-M5Max,172,512,6144,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,192,2,1,32,4,2,384,256,9.6,12.8849,matmul.cpp:957 (NAX regular),"attn wq, full-attention layers"
2,observed-M4Pro,173,512,48,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_naligned_K_taligned,32,32,16,2,2,4,512,0,2,16,4,32,2,2,128,128,6.4,0.1007,matmul.cpp:898 (non-NAX split-K),"attn g_proj (per-head gate), full-attention layers"
1,derived-M5Max,173,512,48,2048,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk256_wm2_wn2,64,64,256,2,2,2,1024,1,16,1,1,32,2,2,16,128,0.4,0.1007,matmul.cpp:922 (NAX split-K),"attn g_proj (per-head gate), full-attention layers"
2,observed-M4Pro,174,512,2048,6144,bfloat16,bfloat16,regular,False,steel_gemm_fused_nt_bfloat16_bfloat16_bm64_bn64_bk16_wm2_wn2,64,64,16,2,2,,,0,32,8,1,32,2,2,256,128,12.8,12.8849,matmul.cpp:957 fallthrough (non-NAX regular),"attn wo, full-attention layers"
1,derived-M5Max,174,512,2048,6144,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk512_wm2_wn2,64,64,512,2,2,2,4096,1,512,1,1,32,2,2,512,128,12.8,12.8849,matmul.cpp:922 (NAX split-K),"attn wo, full-attention layers"
2,observed-M4Pro,175,512,256,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,8,16,2,32,2,2,256,128,12.8,0.5369,matmul.cpp:898 (non-NAX split-K),MoE router logits GEMM (38 MoE layers)
1,derived-M5Max,175,512,256,2048,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk256_wm2_wn2,64,64,256,2,2,2,1024,1,64,1,1,32,2,2,64,128,1.6,0.5369,matmul.cpp:922 (NAX split-K),MoE router logits GEMM (38 MoE layers)
2,observed-M4Pro,176,512,1024,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,32,16,2,32,2,2,1024,128,51.2,2.1475,matmul.cpp:898 (non-NAX split-K),"attn wk / wv  (K and V projections, all 40 layers)"
1,derived-M5Max,176,512,1024,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,32,2,1,32,4,2,64,256,1.6,2.1475,matmul.cpp:957 (NAX regular),"attn wk / wv  (K and V projections, all 40 layers)"
2,observed-M4Pro,177,512,1024,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,32,16,2,32,2,2,1024,128,51.2,2.1475,matmul.cpp:898 (non-NAX split-K),"attn wk / wv  (K and V projections, all 40 layers)"
1,derived-M5Max,177,512,1024,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,32,2,1,32,4,2,64,256,1.6,2.1475,matmul.cpp:957 (NAX regular),"attn wk / wv  (K and V projections, all 40 layers)"
2,observed-M4Pro,178,512,8192,2048,bfloat16,bfloat16,regular,False,steel_gemm_fused_nt_bfloat16_bfloat16_bm64_bn64_bk16_wm2_wn2,64,64,16,2,2,,,0,128,8,1,32,2,2,1024,128,51.2,17.1799,matmul.cpp:957 fallthrough (non-NAX regular),"attn wq, sliding-window layers + layer-0 dense gate/up"
1,derived-M5Max,178,512,8192,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,256,2,1,32,4,2,512,256,12.8,17.1799,matmul.cpp:957 (NAX regular),"attn wq, sliding-window layers + layer-0 dense gate/up"
2,observed-M4Pro,179,512,64,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,4,512,0,2,16,4,32,2,2,128,128,6.4,0.1342,matmul.cpp:898 (non-NAX split-K),"attn g_proj (per-head gate), sliding-window layers"
1,derived-M5Max,179,512,64,2048,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk256_wm2_wn2,64,64,256,2,2,2,1024,1,16,1,1,32,2,2,16,128,0.4,0.1342,matmul.cpp:922 (NAX split-K),"attn g_proj (per-head gate), sliding-window layers"
2,observed-M4Pro,180,512,2048,8192,bfloat16,bfloat16,regular,False,steel_gemm_fused_nt_bfloat16_bfloat16_bm64_bn64_bk16_wm2_wn2,64,64,16,2,2,,,0,32,8,1,32,2,2,256,128,12.8,17.1799,matmul.cpp:957 fallthrough (non-NAX regular),"attn wo, sliding-window layers + layer-0 dense down"
1,derived-M5Max,180,512,2048,8192,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk512_wm2_wn2,64,64,512,2,2,2,4096,1,512,1,1,32,2,2,512,128,12.8,17.1799,matmul.cpp:922 (NAX split-K),"attn wo, sliding-window layers + layer-0 dense down"
2,observed-M4Pro,181,512,256,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,8,16,2,32,2,2,256,128,12.8,0.5369,matmul.cpp:898 (non-NAX split-K),MoE router logits GEMM (38 MoE layers)
1,derived-M5Max,181,512,256,2048,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk256_wm2_wn2,64,64,256,2,2,2,1024,1,64,1,1,32,2,2,64,128,1.6,0.5369,matmul.cpp:922 (NAX split-K),MoE router logits GEMM (38 MoE layers)
2,observed-M4Pro,182,512,1024,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,32,16,2,32,2,2,1024,128,51.2,2.1475,matmul.cpp:898 (non-NAX split-K),"attn wk / wv  (K and V projections, all 40 layers)"
1,derived-M5Max,182,512,1024,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,32,2,1,32,4,2,64,256,1.6,2.1475,matmul.cpp:957 (NAX regular),"attn wk / wv  (K and V projections, all 40 layers)"
2,observed-M4Pro,183,512,1024,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,32,16,2,32,2,2,1024,128,51.2,2.1475,matmul.cpp:898 (non-NAX split-K),"attn wk / wv  (K and V projections, all 40 layers)"
1,derived-M5Max,183,512,1024,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,32,2,1,32,4,2,64,256,1.6,2.1475,matmul.cpp:957 (NAX regular),"attn wk / wv  (K and V projections, all 40 layers)"
2,observed-M4Pro,184,512,8192,2048,bfloat16,bfloat16,regular,False,steel_gemm_fused_nt_bfloat16_bfloat16_bm64_bn64_bk16_wm2_wn2,64,64,16,2,2,,,0,128,8,1,32,2,2,1024,128,51.2,17.1799,matmul.cpp:957 fallthrough (non-NAX regular),"attn wq, sliding-window layers + layer-0 dense gate/up"
1,derived-M5Max,184,512,8192,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,256,2,1,32,4,2,512,256,12.8,17.1799,matmul.cpp:957 (NAX regular),"attn wq, sliding-window layers + layer-0 dense gate/up"
2,observed-M4Pro,185,512,64,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,4,512,0,2,16,4,32,2,2,128,128,6.4,0.1342,matmul.cpp:898 (non-NAX split-K),"attn g_proj (per-head gate), sliding-window layers"
1,derived-M5Max,185,512,64,2048,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk256_wm2_wn2,64,64,256,2,2,2,1024,1,16,1,1,32,2,2,16,128,0.4,0.1342,matmul.cpp:922 (NAX split-K),"attn g_proj (per-head gate), sliding-window layers"
2,observed-M4Pro,186,512,2048,8192,bfloat16,bfloat16,regular,False,steel_gemm_fused_nt_bfloat16_bfloat16_bm64_bn64_bk16_wm2_wn2,64,64,16,2,2,,,0,32,8,1,32,2,2,256,128,12.8,17.1799,matmul.cpp:957 fallthrough (non-NAX regular),"attn wo, sliding-window layers + layer-0 dense down"
1,derived-M5Max,186,512,2048,8192,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk512_wm2_wn2,64,64,512,2,2,2,4096,1,512,1,1,32,2,2,512,128,12.8,17.1799,matmul.cpp:922 (NAX split-K),"attn wo, sliding-window layers + layer-0 dense down"
2,observed-M4Pro,187,512,256,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,8,16,2,32,2,2,256,128,12.8,0.5369,matmul.cpp:898 (non-NAX split-K),MoE router logits GEMM (38 MoE layers)
1,derived-M5Max,187,512,256,2048,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk256_wm2_wn2,64,64,256,2,2,2,1024,1,64,1,1,32,2,2,64,128,1.6,0.5369,matmul.cpp:922 (NAX split-K),MoE router logits GEMM (38 MoE layers)
2,observed-M4Pro,188,512,1024,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,32,16,2,32,2,2,1024,128,51.2,2.1475,matmul.cpp:898 (non-NAX split-K),"attn wk / wv  (K and V projections, all 40 layers)"
1,derived-M5Max,188,512,1024,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,32,2,1,32,4,2,64,256,1.6,2.1475,matmul.cpp:957 (NAX regular),"attn wk / wv  (K and V projections, all 40 layers)"
2,observed-M4Pro,189,512,1024,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,32,16,2,32,2,2,1024,128,51.2,2.1475,matmul.cpp:898 (non-NAX split-K),"attn wk / wv  (K and V projections, all 40 layers)"
1,derived-M5Max,189,512,1024,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,32,2,1,32,4,2,64,256,1.6,2.1475,matmul.cpp:957 (NAX regular),"attn wk / wv  (K and V projections, all 40 layers)"
2,observed-M4Pro,190,512,8192,2048,bfloat16,bfloat16,regular,False,steel_gemm_fused_nt_bfloat16_bfloat16_bm64_bn64_bk16_wm2_wn2,64,64,16,2,2,,,0,128,8,1,32,2,2,1024,128,51.2,17.1799,matmul.cpp:957 fallthrough (non-NAX regular),"attn wq, sliding-window layers + layer-0 dense gate/up"
1,derived-M5Max,190,512,8192,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,256,2,1,32,4,2,512,256,12.8,17.1799,matmul.cpp:957 (NAX regular),"attn wq, sliding-window layers + layer-0 dense gate/up"
2,observed-M4Pro,191,512,64,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,4,512,0,2,16,4,32,2,2,128,128,6.4,0.1342,matmul.cpp:898 (non-NAX split-K),"attn g_proj (per-head gate), sliding-window layers"
1,derived-M5Max,191,512,64,2048,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk256_wm2_wn2,64,64,256,2,2,2,1024,1,16,1,1,32,2,2,16,128,0.4,0.1342,matmul.cpp:922 (NAX split-K),"attn g_proj (per-head gate), sliding-window layers"
2,observed-M4Pro,192,512,2048,8192,bfloat16,bfloat16,regular,False,steel_gemm_fused_nt_bfloat16_bfloat16_bm64_bn64_bk16_wm2_wn2,64,64,16,2,2,,,0,32,8,1,32,2,2,256,128,12.8,17.1799,matmul.cpp:957 fallthrough (non-NAX regular),"attn wo, sliding-window layers + layer-0 dense down"
1,derived-M5Max,192,512,2048,8192,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk512_wm2_wn2,64,64,512,2,2,2,4096,1,512,1,1,32,2,2,512,128,12.8,17.1799,matmul.cpp:922 (NAX split-K),"attn wo, sliding-window layers + layer-0 dense down"
2,observed-M4Pro,193,512,256,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,8,16,2,32,2,2,256,128,12.8,0.5369,matmul.cpp:898 (non-NAX split-K),MoE router logits GEMM (38 MoE layers)
1,derived-M5Max,193,512,256,2048,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk256_wm2_wn2,64,64,256,2,2,2,1024,1,64,1,1,32,2,2,64,128,1.6,0.5369,matmul.cpp:922 (NAX split-K),MoE router logits GEMM (38 MoE layers)
2,observed-M4Pro,194,512,1024,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,32,16,2,32,2,2,1024,128,51.2,2.1475,matmul.cpp:898 (non-NAX split-K),"attn wk / wv  (K and V projections, all 40 layers)"
1,derived-M5Max,194,512,1024,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,32,2,1,32,4,2,64,256,1.6,2.1475,matmul.cpp:957 (NAX regular),"attn wk / wv  (K and V projections, all 40 layers)"
2,observed-M4Pro,195,512,1024,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,32,16,2,32,2,2,1024,128,51.2,2.1475,matmul.cpp:898 (non-NAX split-K),"attn wk / wv  (K and V projections, all 40 layers)"
1,derived-M5Max,195,512,1024,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,32,2,1,32,4,2,64,256,1.6,2.1475,matmul.cpp:957 (NAX regular),"attn wk / wv  (K and V projections, all 40 layers)"
2,observed-M4Pro,196,512,6144,2048,bfloat16,bfloat16,regular,False,steel_gemm_fused_nt_bfloat16_bfloat16_bm64_bn64_bk16_wm2_wn2,64,64,16,2,2,,,0,96,8,1,32,2,2,768,128,38.4,12.8849,matmul.cpp:957 fallthrough (non-NAX regular),"attn wq, full-attention layers"
1,derived-M5Max,196,512,6144,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,192,2,1,32,4,2,384,256,9.6,12.8849,matmul.cpp:957 (NAX regular),"attn wq, full-attention layers"
2,observed-M4Pro,197,512,48,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_naligned_K_taligned,32,32,16,2,2,4,512,0,2,16,4,32,2,2,128,128,6.4,0.1007,matmul.cpp:898 (non-NAX split-K),"attn g_proj (per-head gate), full-attention layers"
1,derived-M5Max,197,512,48,2048,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk256_wm2_wn2,64,64,256,2,2,2,1024,1,16,1,1,32,2,2,16,128,0.4,0.1007,matmul.cpp:922 (NAX split-K),"attn g_proj (per-head gate), full-attention layers"
2,observed-M4Pro,198,512,2048,6144,bfloat16,bfloat16,regular,False,steel_gemm_fused_nt_bfloat16_bfloat16_bm64_bn64_bk16_wm2_wn2,64,64,16,2,2,,,0,32,8,1,32,2,2,256,128,12.8,12.8849,matmul.cpp:957 fallthrough (non-NAX regular),"attn wo, full-attention layers"
1,derived-M5Max,198,512,2048,6144,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk512_wm2_wn2,64,64,512,2,2,2,4096,1,512,1,1,32,2,2,512,128,12.8,12.8849,matmul.cpp:922 (NAX split-K),"attn wo, full-attention layers"
2,observed-M4Pro,199,512,256,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,8,16,2,32,2,2,256,128,12.8,0.5369,matmul.cpp:898 (non-NAX split-K),MoE router logits GEMM (38 MoE layers)
1,derived-M5Max,199,512,256,2048,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk256_wm2_wn2,64,64,256,2,2,2,1024,1,64,1,1,32,2,2,64,128,1.6,0.5369,matmul.cpp:922 (NAX split-K),MoE router logits GEMM (38 MoE layers)
2,observed-M4Pro,200,512,1024,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,32,16,2,32,2,2,1024,128,51.2,2.1475,matmul.cpp:898 (non-NAX split-K),"attn wk / wv  (K and V projections, all 40 layers)"
1,derived-M5Max,200,512,1024,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,32,2,1,32,4,2,64,256,1.6,2.1475,matmul.cpp:957 (NAX regular),"attn wk / wv  (K and V projections, all 40 layers)"
2,observed-M4Pro,201,512,1024,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,2,1024,0,32,16,2,32,2,2,1024,128,51.2,2.1475,matmul.cpp:898 (non-NAX split-K),"attn wk / wv  (K and V projections, all 40 layers)"
1,derived-M5Max,201,512,1024,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,32,2,1,32,4,2,64,256,1.6,2.1475,matmul.cpp:957 (NAX regular),"attn wk / wv  (K and V projections, all 40 layers)"
2,observed-M4Pro,202,512,8192,2048,bfloat16,bfloat16,regular,False,steel_gemm_fused_nt_bfloat16_bfloat16_bm64_bn64_bk16_wm2_wn2,64,64,16,2,2,,,0,128,8,1,32,2,2,1024,128,51.2,17.1799,matmul.cpp:957 fallthrough (non-NAX regular),"attn wq, sliding-window layers + layer-0 dense gate/up"
1,derived-M5Max,202,512,8192,2048,bfloat16,bfloat16,regular,True,steel_gemm_fused_nax_nt_bfloat16_bfloat16_bm64_bn128_bk256_wm2_wn4,64,128,256,2,4,,,2,256,2,1,32,4,2,512,256,12.8,17.1799,matmul.cpp:957 (NAX regular),"attn wq, sliding-window layers + layer-0 dense gate/up"
2,observed-M4Pro,203,512,64,2048,bfloat16,float32,splitk,False,steel_gemm_splitk_nt_bfloat16_float32_bm32_bn32_bk16_wm2_wn2_MN_taligned_K_taligned,32,32,16,2,2,4,512,0,2,16,4,32,2,2,128,128,6.4,0.1342,matmul.cpp:898 (non-NAX split-K),"attn g_proj (per-head gate), sliding-window layers"
1,derived-M5Max,203,512,64,2048,bfloat16,float32,splitk,True,steel_gemm_splitk_nax_nt_bfloat16_float32_bm64_bn64_bk256_wm2_wn2,64,64,256,2,2,2,1024,1,16,1,1,32,2,2,16,128,0.4,0.1342,matmul.cpp:922 (NAX split-K),"attn g_proj (per-head gate), sliding-window layers"
