mlxfast: routehist rows=512 experts=256 assign=4096 zero=81 min=0 p10=0 p25=0 p50=4 p75=16 p90=37 p99=206 max=505 counts=[1, 111, 0, 0, 0, 5, 72, 1, 0, 0, 5, 0, 0, 40, 23, 0, 3, 9, 1, 4, 0, 27, 0, 0, 0, 3, 0, 1, 3, 5, 7, 0, 0, 3, 0, 0, 62, 11, 0, 1, 2, 0, 0, 0, 1, 40, 244, 2, 11, 0, 13, 1, 8, 0, 0, 12, 0, 0, 9, 0, 0, 4, 14, 0, 0, 57, 0, 4, 0, 46, 169, 5, 4, 21, 20, 1, 2, 1, 0, 7, 30, 13, 2, 37, 138, 0, 2, 9, 22, 13, 8, 4, 6, 14, 6, 13, 3, 0, 27, 0, 11, 16, 11, 46, 0, 32, 0, 0, 4, 52, 1, 9, 2, 0, 17, 6, 0, 0, 7, 0, 7, 18, 28, 0, 17, 3, 12, 0, 1, 34, 13, 0, 505, 2, 1, 1, 0, 4, 18, 57, 0, 16, 0, 0, 32, 0, 20, 0, 0, 0, 0, 17, 10, 7, 15, 4, 10, 7, 0, 10, 6, 1, 0, 0, 6, 4, 0, 0, 33, 8, 5, 32, 206, 93, 48, 6, 7, 1, 36, 0, 18, 11, 14, 0, 0, 5, 14, 1, 0, 0, 0, 38, 17, 10, 54, 13, 0, 0, 3, 1, 1, 1, 10, 5, 36, 0, 56, 0, 7, 15, 0, 1, 0, 2, 35, 0, 15, 3, 23, 1, 41, 10, 1, 45, 0, 12, 144, 1, 0, 2, 0, 0, 18, 20, 15, 36, 18, 0, 24, 10, 66, 30, 5, 21, 0, 6, 0, 19, 16, 19, 5, 0, 47, 9, 6, 22]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=64 min=0 p10=0 p25=1 p50=8 p75=21 p90=35 p99=145 max=285 counts=[9, 12, 0, 13, 0, 1, 18, 2, 14, 32, 12, 0, 28, 22, 24, 25, 5, 0, 2, 0, 0, 0, 2, 1, 6, 18, 52, 23, 13, 7, 0, 0, 21, 9, 16, 10, 18, 116, 0, 1, 0, 1, 33, 22, 7, 7, 0, 33, 9, 12, 39, 5, 0, 17, 0, 272, 26, 15, 21, 5, 10, 10, 0, 4, 8, 35, 1, 36, 0, 1, 74, 5, 53, 0, 2, 5, 9, 1, 11, 2, 20, 1, 4, 85, 34, 0, 25, 3, 2, 17, 0, 31, 17, 13, 7, 10, 3, 2, 0, 10, 29, 32, 37, 0, 0, 12, 1, 0, 34, 2, 0, 3, 60, 24, 47, 0, 25, 18, 9, 0, 24, 17, 0, 4, 3, 7, 17, 4, 6, 56, 16, 0, 0, 6, 3, 0, 1, 13, 2, 23, 2, 14, 1, 21, 25, 0, 2, 11, 0, 18, 77, 0, 0, 14, 18, 0, 16, 14, 46, 27, 0, 23, 10, 19, 285, 5, 0, 0, 18, 14, 0, 25, 0, 4, 0, 11, 2, 21, 2, 38, 86, 44, 0, 0, 0, 0, 5, 3, 13, 11, 32, 0, 11, 0, 1, 7, 7, 30, 17, 8, 5, 16, 40, 0, 38, 0, 0, 11, 9, 0, 0, 35, 0, 0, 21, 0, 25, 8, 0, 15, 11, 34, 6, 24, 0, 0, 1, 8, 145, 15, 0, 57, 10, 1, 0, 43, 31, 0, 44, 25, 4, 18, 10, 2, 26, 23, 17, 0, 0, 7, 16, 38, 0, 27, 22, 8]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=52 min=0 p10=0 p25=1 p50=8 p75=19 p90=42 p99=109 max=172 counts=[66, 26, 90, 0, 1, 31, 7, 1, 0, 14, 7, 26, 3, 8, 35, 65, 66, 15, 31, 29, 101, 0, 4, 11, 4, 8, 3, 0, 5, 12, 16, 36, 21, 9, 0, 1, 3, 3, 9, 0, 1, 21, 9, 36, 14, 4, 0, 2, 24, 0, 36, 32, 0, 5, 0, 0, 15, 4, 0, 2, 0, 17, 11, 0, 1, 0, 66, 0, 3, 42, 14, 34, 0, 43, 10, 6, 6, 4, 8, 4, 0, 27, 7, 0, 0, 0, 0, 1, 6, 20, 16, 3, 42, 39, 0, 0, 27, 25, 8, 17, 5, 0, 44, 13, 1, 4, 2, 0, 18, 11, 0, 12, 17, 2, 0, 0, 0, 0, 46, 6, 3, 3, 14, 7, 36, 8, 8, 41, 9, 1, 0, 72, 0, 16, 5, 46, 102, 8, 3, 34, 11, 82, 0, 1, 17, 0, 0, 3, 0, 16, 12, 20, 7, 1, 1, 3, 1, 16, 12, 12, 0, 8, 15, 4, 2, 1, 15, 6, 18, 6, 45, 19, 11, 109, 17, 12, 60, 2, 0, 11, 9, 11, 41, 13, 8, 0, 5, 2, 19, 0, 38, 6, 49, 0, 6, 0, 0, 0, 33, 17, 43, 4, 39, 1, 17, 0, 1, 135, 32, 69, 40, 21, 6, 10, 18, 0, 24, 41, 12, 0, 12, 19, 1, 39, 1, 9, 15, 63, 172, 3, 0, 13, 3, 3, 3, 10, 0, 0, 54, 3, 28, 49, 0, 3, 21, 11, 11, 5, 10, 36, 12, 13, 4, 13, 23, 12]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=59 min=0 p10=0 p25=1 p50=7 p75=21 p90=36 p99=109 max=281 counts=[16, 0, 18, 0, 0, 19, 7, 0, 12, 0, 4, 0, 96, 14, 49, 13, 4, 28, 35, 9, 86, 26, 8, 2, 2, 0, 13, 14, 6, 1, 26, 28, 23, 13, 2, 109, 26, 12, 1, 0, 0, 0, 11, 0, 3, 0, 0, 9, 13, 1, 20, 14, 3, 48, 2, 0, 44, 14, 1, 0, 0, 0, 7, 14, 0, 21, 3, 3, 0, 43, 0, 70, 0, 78, 0, 4, 56, 3, 0, 0, 6, 4, 7, 75, 3, 1, 0, 1, 18, 0, 34, 3, 9, 16, 0, 6, 3, 19, 11, 19, 7, 21, 3, 27, 1, 2, 1, 5, 1, 24, 0, 9, 8, 0, 9, 0, 10, 0, 24, 0, 36, 0, 23, 14, 30, 29, 10, 14, 2, 15, 36, 3, 0, 6, 31, 31, 24, 0, 5, 0, 3, 4, 0, 67, 3, 44, 1, 0, 20, 11, 0, 34, 25, 19, 0, 1, 24, 0, 2, 5, 18, 3, 17, 0, 16, 55, 34, 55, 7, 4, 26, 0, 19, 0, 0, 4, 5, 3, 7, 23, 4, 0, 16, 2, 26, 0, 17, 0, 0, 11, 9, 3, 7, 0, 13, 0, 8, 0, 7, 8, 30, 168, 61, 10, 27, 0, 0, 11, 24, 281, 0, 36, 4, 9, 4, 0, 34, 23, 24, 2, 3, 3, 33, 47, 2, 7, 88, 2, 1, 13, 0, 5, 28, 1, 0, 57, 1, 10, 11, 0, 16, 26, 34, 60, 20, 10, 5, 52, 7, 5, 4, 106, 49, 33, 1, 15]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=58 min=0 p10=0 p25=1 p50=8 p75=21 p90=37 p99=122 max=282 counts=[40, 31, 22, 21, 0, 11, 2, 0, 36, 13, 6, 5, 30, 14, 12, 48, 0, 0, 3, 0, 6, 21, 16, 4, 20, 34, 21, 0, 5, 30, 0, 14, 9, 11, 10, 18, 1, 122, 5, 7, 23, 0, 20, 0, 14, 56, 1, 43, 4, 24, 0, 18, 15, 0, 0, 3, 29, 0, 3, 0, 1, 33, 21, 46, 24, 0, 35, 20, 9, 99, 41, 0, 2, 30, 36, 0, 56, 24, 27, 0, 0, 7, 8, 7, 5, 15, 0, 0, 28, 8, 28, 0, 1, 4, 0, 10, 39, 103, 3, 35, 1, 2, 5, 0, 34, 54, 5, 0, 28, 16, 37, 7, 13, 0, 5, 5, 2, 24, 45, 15, 1, 0, 4, 10, 13, 13, 23, 15, 0, 14, 16, 13, 8, 0, 13, 26, 10, 25, 45, 5, 4, 10, 1, 9, 0, 18, 12, 14, 11, 0, 3, 1, 1, 1, 0, 10, 1, 3, 9, 3, 0, 30, 0, 28, 8, 1, 46, 4, 6, 11, 0, 13, 0, 19, 0, 1, 0, 0, 0, 44, 6, 20, 112, 6, 15, 8, 26, 60, 3, 0, 0, 61, 5, 14, 7, 15, 72, 0, 22, 12, 22, 13, 23, 3, 17, 0, 0, 2, 2, 107, 1, 18, 0, 0, 0, 3, 18, 8, 0, 0, 28, 32, 23, 24, 0, 3, 15, 38, 5, 0, 6, 0, 6, 2, 1, 18, 0, 3, 6, 30, 0, 3, 0, 10, 0, 28, 129, 282, 14, 2, 16, 4, 62, 19, 6, 0]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=52 min=0 p10=0 p25=1 p50=6 p75=22 p90=41 p99=145 max=196 counts=[7, 0, 1, 0, 23, 4, 18, 0, 0, 8, 0, 44, 11, 0, 31, 61, 33, 2, 13, 16, 5, 3, 58, 112, 1, 17, 25, 1, 6, 10, 1, 17, 1, 0, 2, 5, 1, 26, 18, 3, 0, 25, 8, 24, 35, 1, 6, 0, 0, 6, 0, 9, 27, 2, 1, 16, 7, 11, 1, 18, 8, 52, 0, 0, 6, 9, 34, 51, 4, 42, 2, 27, 104, 6, 27, 2, 0, 14, 1, 20, 9, 58, 11, 8, 3, 6, 6, 0, 1, 1, 0, 2, 0, 45, 5, 6, 5, 0, 4, 17, 2, 69, 31, 16, 0, 0, 0, 0, 4, 4, 0, 8, 0, 32, 8, 3, 1, 0, 17, 0, 16, 67, 7, 20, 5, 3, 25, 48, 1, 31, 55, 5, 5, 0, 3, 5, 27, 5, 1, 29, 4, 2, 4, 24, 7, 0, 39, 7, 0, 2, 2, 31, 31, 3, 3, 0, 6, 23, 28, 17, 2, 12, 1, 32, 169, 13, 1, 57, 5, 41, 15, 10, 37, 0, 9, 0, 3, 12, 2, 38, 72, 0, 196, 145, 29, 43, 0, 1, 21, 12, 37, 6, 16, 0, 0, 2, 22, 11, 23, 35, 0, 24, 2, 0, 0, 0, 0, 4, 19, 3, 2, 15, 0, 0, 0, 10, 41, 31, 2, 19, 20, 29, 4, 3, 0, 4, 8, 3, 127, 0, 0, 0, 3, 22, 0, 7, 54, 0, 12, 47, 14, 18, 115, 0, 22, 14, 2, 10, 7, 2, 68, 5, 0, 6, 2, 3]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=61 min=0 p10=0 p25=1 p50=8 p75=20 p90=39 p99=159 max=218 counts=[14, 16, 95, 0, 0, 5, 17, 2, 0, 37, 37, 21, 0, 0, 3, 4, 12, 28, 10, 4, 0, 0, 42, 0, 19, 20, 4, 0, 40, 0, 34, 0, 5, 20, 0, 20, 0, 0, 0, 2, 10, 1, 20, 0, 18, 14, 11, 9, 3, 0, 36, 26, 0, 0, 4, 15, 1, 0, 0, 6, 26, 16, 0, 12, 0, 68, 2, 22, 13, 33, 43, 2, 1, 36, 22, 0, 30, 21, 2, 0, 0, 35, 4, 159, 9, 9, 8, 6, 5, 7, 46, 1, 0, 1, 9, 4, 11, 30, 4, 7, 17, 24, 0, 17, 3, 14, 1, 12, 73, 13, 11, 0, 7, 0, 6, 22, 9, 2, 25, 0, 9, 19, 6, 10, 2, 4, 1, 6, 0, 0, 9, 15, 0, 0, 6, 24, 0, 1, 15, 0, 14, 20, 8, 56, 15, 10, 0, 4, 67, 35, 0, 9, 1, 10, 0, 218, 0, 11, 47, 37, 10, 24, 30, 4, 0, 10, 41, 23, 34, 0, 12, 1, 39, 68, 8, 1, 13, 0, 43, 15, 25, 14, 19, 4, 48, 17, 0, 165, 15, 0, 2, 0, 4, 4, 0, 34, 17, 22, 5, 51, 36, 24, 0, 37, 2, 0, 19, 8, 3, 22, 7, 64, 0, 30, 7, 2, 2, 8, 36, 5, 1, 19, 14, 20, 0, 0, 68, 14, 3, 0, 0, 35, 0, 2, 0, 48, 105, 3, 8, 11, 1, 0, 74, 1, 59, 16, 0, 5, 7, 71, 0, 9, 0, 14, 18, 2]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=54 min=0 p10=0 p25=1 p50=6 p75=20 p90=38 p99=146 max=235 counts=[10, 16, 32, 169, 52, 21, 5, 14, 37, 1, 0, 22, 69, 13, 12, 4, 2, 0, 6, 8, 10, 0, 5, 2, 16, 37, 0, 4, 24, 24, 14, 0, 22, 23, 8, 3, 6, 0, 2, 2, 1, 0, 22, 5, 15, 5, 19, 1, 1, 3, 19, 26, 9, 0, 1, 0, 2, 12, 1, 4, 11, 0, 14, 76, 0, 4, 0, 39, 0, 235, 17, 4, 7, 1, 22, 0, 1, 0, 0, 27, 0, 30, 4, 0, 26, 10, 0, 9, 146, 5, 1, 0, 6, 10, 3, 2, 1, 31, 0, 19, 8, 61, 44, 3, 7, 136, 0, 9, 4, 9, 50, 8, 0, 0, 96, 37, 14, 17, 9, 18, 5, 7, 0, 37, 86, 16, 0, 13, 3, 0, 5, 23, 27, 1, 10, 4, 41, 1, 9, 19, 2, 0, 73, 20, 6, 1, 1, 4, 26, 23, 19, 7, 15, 45, 0, 0, 0, 5, 99, 20, 36, 5, 0, 1, 26, 9, 14, 10, 109, 1, 25, 0, 59, 0, 12, 27, 25, 27, 82, 7, 3, 6, 34, 2, 0, 7, 0, 0, 4, 6, 0, 7, 2, 38, 0, 2, 0, 3, 2, 14, 3, 4, 1, 21, 16, 31, 0, 2, 3, 6, 0, 7, 3, 1, 0, 21, 0, 2, 38, 7, 7, 4, 2, 0, 97, 9, 14, 35, 0, 0, 10, 2, 6, 10, 25, 24, 49, 0, 0, 3, 8, 0, 0, 0, 36, 65, 4, 12, 6, 43, 0, 13, 23, 5, 8, 0]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=44 min=0 p10=0 p25=1 p50=7 p75=17 p90=39 p99=152 max=235 counts=[235, 6, 1, 25, 12, 5, 5, 80, 0, 0, 0, 30, 18, 45, 0, 11, 10, 1, 16, 22, 34, 0, 12, 4, 11, 19, 2, 0, 54, 0, 4, 15, 2, 0, 15, 26, 16, 9, 14, 22, 37, 0, 30, 6, 9, 0, 13, 3, 2, 0, 32, 3, 1, 0, 1, 2, 7, 3, 0, 1, 0, 6, 0, 8, 14, 11, 152, 4, 3, 5, 3, 0, 19, 8, 3, 7, 1, 0, 0, 0, 8, 151, 48, 1, 14, 38, 11, 0, 16, 3, 15, 0, 5, 6, 0, 7, 0, 2, 16, 17, 0, 2, 7, 1, 218, 4, 13, 1, 52, 4, 8, 0, 1, 0, 8, 39, 13, 0, 16, 9, 0, 6, 36, 21, 39, 30, 1, 19, 1, 1, 0, 1, 24, 0, 17, 22, 26, 11, 5, 43, 12, 6, 85, 4, 9, 15, 1, 9, 59, 29, 9, 32, 1, 48, 3, 11, 13, 14, 0, 1, 6, 0, 0, 16, 73, 4, 35, 7, 10, 17, 16, 50, 8, 10, 0, 9, 31, 43, 20, 44, 33, 16, 96, 17, 6, 4, 33, 0, 14, 11, 0, 30, 0, 2, 2, 116, 14, 8, 8, 1, 39, 0, 17, 8, 1, 21, 94, 24, 2, 4, 2, 3, 37, 1, 1, 0, 6, 3, 0, 3, 0, 1, 2, 17, 5, 1, 2, 1, 4, 15, 21, 1, 8, 4, 0, 12, 13, 2, 0, 9, 2, 1, 23, 17, 2, 19, 7, 3, 0, 6, 59, 10, 14, 4, 101, 41]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=60 min=0 p10=0 p25=1 p50=5 p75=16 p90=43 p99=170 max=217 counts=[0, 1, 0, 0, 0, 1, 7, 0, 12, 83, 0, 7, 54, 0, 41, 0, 15, 7, 8, 0, 11, 0, 35, 50, 18, 14, 0, 0, 5, 13, 25, 4, 0, 2, 0, 2, 2, 3, 15, 3, 32, 36, 0, 32, 18, 32, 36, 2, 0, 1, 3, 5, 0, 1, 0, 1, 4, 7, 22, 0, 2, 2, 0, 79, 1, 1, 3, 0, 0, 0, 0, 0, 1, 2, 19, 0, 31, 3, 0, 10, 0, 5, 2, 0, 3, 0, 0, 0, 47, 0, 2, 2, 0, 2, 1, 0, 1, 16, 4, 4, 7, 12, 161, 7, 10, 2, 13, 1, 4, 5, 2, 13, 217, 4, 8, 1, 25, 66, 113, 4, 15, 1, 3, 43, 1, 3, 60, 16, 11, 9, 1, 0, 0, 32, 7, 12, 12, 5, 0, 6, 120, 13, 69, 6, 44, 6, 0, 73, 0, 3, 0, 15, 2, 35, 2, 3, 15, 2, 5, 8, 1, 6, 14, 15, 7, 5, 0, 3, 8, 2, 0, 32, 12, 14, 0, 0, 0, 2, 68, 43, 93, 5, 7, 40, 33, 4, 0, 2, 9, 53, 34, 16, 8, 16, 13, 19, 0, 0, 18, 125, 0, 2, 1, 23, 43, 15, 18, 2, 2, 33, 26, 21, 22, 3, 39, 0, 170, 34, 3, 0, 25, 2, 15, 26, 2, 0, 11, 15, 43, 30, 6, 95, 2, 22, 0, 6, 8, 0, 52, 13, 24, 0, 1, 0, 13, 0, 11, 12, 0, 2, 15, 183, 5, 26, 1, 0]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=50 min=0 p10=0 p25=1 p50=6 p75=20 p90=42 p99=146 max=185 counts=[66, 10, 63, 70, 17, 40, 11, 0, 0, 4, 0, 30, 25, 4, 3, 5, 7, 0, 27, 0, 6, 28, 5, 0, 1, 0, 70, 2, 77, 0, 18, 1, 1, 32, 6, 9, 2, 4, 36, 0, 30, 1, 0, 36, 12, 8, 66, 8, 9, 0, 10, 4, 0, 1, 0, 1, 3, 0, 12, 0, 0, 4, 22, 0, 11, 5, 6, 13, 6, 1, 3, 43, 39, 2, 12, 3, 0, 11, 10, 8, 0, 2, 23, 0, 0, 11, 3, 1, 5, 0, 0, 0, 26, 0, 0, 1, 2, 6, 28, 4, 0, 8, 11, 6, 3, 17, 12, 24, 0, 10, 23, 112, 79, 0, 25, 9, 49, 30, 8, 16, 35, 0, 1, 0, 10, 16, 8, 14, 1, 5, 20, 26, 0, 168, 19, 16, 1, 13, 0, 10, 0, 2, 17, 10, 16, 57, 9, 8, 1, 2, 74, 2, 1, 18, 33, 77, 4, 0, 8, 42, 2, 0, 47, 0, 185, 33, 15, 11, 35, 4, 4, 49, 1, 15, 0, 0, 0, 3, 19, 1, 3, 5, 12, 94, 0, 9, 23, 2, 11, 6, 2, 18, 0, 20, 0, 8, 31, 0, 2, 0, 0, 0, 29, 1, 37, 25, 13, 1, 4, 5, 5, 39, 33, 0, 1, 22, 6, 2, 4, 16, 47, 2, 38, 4, 5, 3, 32, 44, 10, 16, 1, 18, 12, 1, 2, 2, 80, 10, 146, 4, 39, 22, 7, 28, 1, 65, 8, 0, 1, 20, 0, 45, 28, 5, 4, 55]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=79 min=0 p10=0 p25=0 p50=3 p75=18 p90=47 p99=151 max=178 counts=[44, 22, 0, 2, 0, 0, 20, 0, 15, 87, 2, 37, 7, 0, 12, 0, 103, 1, 5, 0, 16, 1, 17, 0, 11, 3, 85, 2, 2, 0, 20, 7, 1, 1, 4, 70, 0, 9, 20, 5, 3, 11, 36, 11, 1, 18, 0, 129, 9, 0, 0, 44, 32, 13, 0, 0, 8, 0, 6, 0, 0, 1, 8, 0, 11, 44, 19, 2, 0, 0, 0, 45, 97, 11, 54, 2, 0, 3, 9, 33, 10, 20, 0, 0, 16, 0, 0, 0, 30, 0, 0, 2, 5, 0, 57, 11, 0, 127, 1, 61, 29, 0, 8, 3, 9, 0, 24, 14, 1, 1, 36, 0, 0, 8, 12, 17, 2, 0, 49, 0, 3, 0, 6, 57, 11, 6, 0, 2, 2, 0, 0, 0, 7, 1, 14, 0, 16, 1, 3, 2, 5, 0, 0, 3, 0, 16, 54, 47, 2, 0, 8, 22, 15, 1, 14, 46, 20, 2, 0, 0, 0, 47, 0, 93, 144, 2, 0, 90, 19, 4, 178, 2, 48, 50, 0, 0, 8, 0, 22, 31, 0, 22, 81, 33, 9, 7, 1, 16, 16, 3, 2, 0, 21, 3, 0, 158, 20, 2, 0, 151, 14, 32, 1, 0, 30, 0, 3, 0, 2, 1, 2, 4, 26, 4, 8, 2, 0, 0, 1, 0, 7, 0, 25, 0, 0, 7, 0, 16, 0, 5, 1, 0, 69, 15, 0, 65, 15, 12, 29, 35, 1, 0, 0, 20, 16, 0, 1, 63, 6, 0, 0, 4, 4, 0, 36, 1]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=12 min=0 p10=3 p25=7 p50=13 p75=23 p90=33 p99=61 max=141 counts=[3, 11, 40, 6, 17, 17, 5, 25, 24, 9, 34, 61, 23, 12, 48, 21, 33, 27, 12, 41, 7, 14, 2, 3, 82, 27, 13, 9, 14, 18, 14, 3, 33, 1, 1, 27, 7, 40, 7, 26, 23, 19, 11, 26, 10, 4, 13, 4, 24, 8, 26, 0, 18, 15, 23, 9, 6, 15, 20, 6, 11, 17, 8, 13, 25, 13, 9, 4, 14, 44, 11, 19, 9, 14, 13, 14, 4, 8, 0, 11, 9, 41, 9, 12, 4, 9, 5, 13, 39, 7, 31, 8, 36, 7, 16, 4, 16, 20, 6, 17, 18, 8, 7, 10, 7, 1, 25, 3, 33, 0, 1, 16, 27, 14, 0, 6, 16, 7, 5, 9, 2, 15, 7, 5, 16, 5, 19, 17, 5, 12, 18, 28, 8, 3, 3, 7, 6, 25, 11, 10, 23, 37, 11, 17, 7, 25, 0, 6, 4, 41, 11, 1, 9, 6, 14, 6, 11, 0, 13, 9, 20, 41, 4, 5, 8, 20, 16, 16, 20, 17, 24, 12, 7, 8, 11, 24, 12, 16, 9, 29, 31, 12, 6, 27, 13, 34, 33, 0, 10, 44, 43, 34, 12, 12, 11, 14, 0, 21, 28, 4, 25, 27, 4, 26, 0, 0, 33, 6, 22, 3, 5, 21, 17, 7, 7, 22, 23, 9, 3, 27, 11, 32, 4, 8, 4, 26, 1, 22, 38, 23, 16, 13, 17, 24, 9, 18, 25, 0, 15, 36, 4, 26, 12, 52, 16, 141, 10, 14, 43, 9, 16, 6, 24, 31, 2, 0]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=5 min=0 p10=4 p25=7 p50=13 p75=23 p90=32 p99=50 max=58 counts=[9, 10, 23, 18, 0, 7, 9, 27, 26, 33, 8, 30, 35, 27, 43, 6, 9, 24, 5, 20, 10, 35, 6, 19, 19, 13, 17, 13, 9, 13, 27, 16, 4, 43, 5, 10, 58, 15, 0, 31, 29, 9, 16, 19, 3, 0, 4, 17, 4, 24, 48, 2, 27, 17, 5, 8, 14, 16, 13, 23, 10, 34, 18, 4, 3, 29, 20, 16, 8, 7, 11, 2, 17, 38, 19, 29, 14, 43, 9, 9, 13, 26, 19, 22, 29, 9, 27, 20, 22, 16, 31, 15, 23, 24, 12, 5, 14, 30, 7, 1, 11, 8, 22, 10, 4, 19, 13, 33, 4, 23, 1, 2, 8, 8, 11, 3, 17, 10, 37, 25, 9, 3, 11, 50, 20, 12, 23, 12, 12, 41, 7, 31, 11, 27, 11, 11, 3, 20, 4, 0, 24, 8, 20, 32, 22, 38, 25, 8, 32, 10, 23, 13, 13, 10, 7, 26, 1, 5, 5, 3, 23, 12, 14, 6, 48, 21, 16, 5, 4, 49, 1, 13, 8, 37, 15, 27, 11, 42, 35, 4, 22, 1, 10, 4, 9, 27, 33, 12, 23, 24, 35, 8, 23, 4, 15, 14, 24, 15, 15, 8, 6, 7, 4, 9, 10, 54, 18, 5, 28, 15, 7, 14, 4, 23, 5, 14, 11, 28, 6, 0, 37, 5, 9, 13, 1, 4, 12, 22, 5, 13, 4, 18, 5, 7, 6, 22, 15, 2, 10, 3, 16, 5, 6, 18, 40, 11, 26, 9, 19, 29, 4, 7, 13, 16, 29, 3]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=19 min=0 p10=1 p25=5 p50=11 p75=21 p90=35 p99=91 max=102 counts=[2, 0, 7, 11, 0, 12, 9, 1, 6, 20, 0, 11, 102, 77, 9, 24, 14, 18, 11, 8, 19, 9, 16, 16, 12, 16, 90, 27, 1, 28, 2, 1, 2, 69, 1, 9, 0, 7, 7, 18, 15, 9, 10, 30, 19, 25, 30, 11, 12, 7, 1, 0, 9, 31, 31, 12, 11, 8, 28, 5, 29, 1, 40, 8, 12, 10, 10, 6, 11, 13, 36, 0, 19, 9, 20, 8, 5, 9, 9, 1, 3, 45, 29, 19, 14, 25, 16, 17, 15, 19, 13, 13, 33, 1, 4, 21, 4, 25, 34, 20, 9, 1, 0, 21, 3, 0, 1, 17, 27, 10, 0, 25, 68, 50, 12, 35, 20, 20, 8, 42, 19, 11, 12, 27, 11, 2, 11, 67, 11, 10, 10, 12, 1, 0, 6, 45, 0, 20, 14, 10, 29, 2, 24, 24, 17, 36, 9, 24, 3, 19, 7, 22, 8, 18, 40, 10, 11, 17, 3, 7, 1, 7, 19, 3, 58, 98, 5, 43, 5, 43, 20, 13, 1, 2, 8, 9, 13, 9, 1, 0, 10, 3, 5, 17, 5, 91, 7, 22, 24, 2, 19, 5, 52, 11, 8, 15, 0, 35, 43, 14, 1, 0, 5, 23, 17, 16, 24, 4, 7, 12, 3, 5, 17, 13, 22, 21, 4, 1, 27, 1, 3, 1, 29, 2, 18, 24, 20, 17, 2, 10, 4, 9, 1, 0, 10, 3, 36, 12, 0, 6, 0, 0, 6, 25, 23, 9, 29, 9, 0, 14, 53, 27, 29, 14, 60, 2]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=33 min=0 p10=0 p25=2 p50=7 p75=16 p90=42 p99=167 max=214 counts=[4, 4, 4, 2, 4, 0, 0, 22, 29, 8, 13, 0, 74, 0, 4, 2, 0, 3, 3, 78, 7, 66, 14, 1, 26, 8, 8, 10, 12, 2, 0, 0, 9, 28, 3, 0, 21, 4, 8, 16, 16, 65, 24, 4, 3, 0, 0, 2, 6, 7, 19, 6, 12, 19, 42, 16, 1, 7, 4, 19, 8, 5, 19, 13, 3, 1, 12, 5, 2, 8, 126, 0, 4, 11, 167, 96, 2, 9, 7, 132, 9, 7, 1, 0, 1, 3, 45, 161, 50, 7, 8, 20, 7, 3, 12, 1, 1, 0, 6, 16, 5, 7, 28, 13, 5, 11, 1, 30, 2, 1, 2, 16, 14, 9, 16, 16, 1, 4, 0, 71, 55, 1, 3, 20, 1, 1, 15, 4, 2, 1, 41, 7, 1, 1, 17, 8, 69, 30, 16, 22, 5, 8, 14, 1, 1, 0, 11, 0, 17, 2, 9, 15, 22, 13, 3, 0, 17, 0, 35, 10, 46, 2, 0, 2, 5, 46, 4, 6, 0, 11, 2, 4, 16, 0, 0, 13, 11, 3, 5, 32, 116, 0, 16, 2, 4, 9, 2, 29, 28, 8, 1, 1, 10, 23, 0, 87, 24, 7, 11, 45, 1, 31, 4, 22, 21, 10, 214, 6, 8, 1, 0, 0, 7, 1, 2, 0, 4, 5, 62, 15, 2, 34, 16, 0, 3, 1, 17, 175, 0, 54, 10, 4, 2, 16, 2, 46, 3, 0, 0, 1, 1, 3, 3, 64, 0, 7, 9, 21, 23, 2, 2, 0, 8, 9, 5, 1]
