comparison,family,order,quartet,position,arm,mode,request_id,wall_ns,profile_ns,profile_count,eval_ns,token
family_measurement,input_setup,ABBA,10,1,B,active,568,548340333,11000.0,1,142985625.0,5991
family_measurement,input_setup,ABBA,10,2,B,active,569,547816750,12541.666666666666,1,143075208.33333334,5991
family_measurement,input_setup,ABBA,10,3,A,empty,570,547584208,0.0,1,141997583.33333334,5991
family_measurement,input_setup,ABBA,11,0,A,empty,571,562516542,41.666666666666664,1,142063708.33333334,5991
family_measurement,input_setup,ABBA,11,1,B,active,572,560722458,60333.333333333336,1,143219000.0,5991
family_measurement,input_setup,ABBA,11,2,B,active,573,547492458,7458.333333333333,1,143340625.0,5991
family_measurement,input_setup,ABBA,11,3,A,empty,574,547275833,0.0,1,143164666.66666666,5991
family_measurement,input_setup,ABBA,12,0,A,empty,575,548066709,0.0,1,143252166.66666666,5991
family_measurement,input_setup,ABBA,12,1,B,active,576,547386750,5875.0,1,143146291.66666666,5991
family_measurement,input_setup,ABBA,12,2,B,active,577,546407917,5791.666666666667,1,142795375.0,5991
family_measurement,input_setup,ABBA,12,3,A,empty,578,548616208,0.0,1,142844958.33333334,5991
family_measurement,input_setup,ABBA,13,0,A,empty,579,548181250,41.666666666666664,1,143041666.66666666,5991
family_measurement,input_setup,ABBA,13,1,B,active,580,548807375,20541.666666666668,1,143191000.0,5991
family_measurement,input_setup,ABBA,13,2,B,active,581,547248584,6625.0,1,143384541.66666666,5991
family_measurement,input_setup,ABBA,13,3,A,empty,582,547268917,0.0,1,143377750.0,5991
family_measurement,input_setup,ABBA,14,0,A,empty,583,547558208,0.0,1,143268625.0,5991
family_measurement,input_setup,ABBA,14,1,B,active,584,546859667,6500.0,1,143311916.66666666,5991
family_measurement,input_setup,ABBA,14,2,B,active,585,547225375,5750.0,1,143014500.0,5991
family_measurement,input_setup,ABBA,14,3,A,empty,586,546726292,0.0,1,143520458.33333334,5991
family_measurement,input_setup,ABBA,15,0,A,empty,587,547989250,0.0,1,143232333.33333334,5991
family_measurement,input_setup,ABBA,15,1,B,active,588,547444125,5958.333333333333,1,143304541.66666666,5991
family_measurement,input_setup,ABBA,15,2,B,active,589,548232542,8458.333333333334,1,143154291.66666666,5991
family_measurement,input_setup,ABBA,15,3,A,empty,590,547658708,0.0,1,143234750.0,5991
family_measurement,input_setup,ABBA,16,0,A,empty,591,546599667,41.666666666666664,1,143374208.33333334,5991
family_measurement,input_setup,ABBA,16,1,B,active,592,547714417,6875.0,1,143136458.33333334,5991
family_measurement,input_setup,ABBA,16,2,B,active,593,547260292,5875.0,1,143314791.66666666,5991
family_measurement,input_setup,ABBA,16,3,A,empty,594,547711125,0.0,1,143229250.0,5991
family_measurement,input_setup,ABBA,17,0,A,empty,595,547232417,41.666666666666664,1,143014416.66666666,5991
family_measurement,input_setup,ABBA,17,1,B,active,596,547781333,12583.333333333334,1,143183458.33333334,5991
family_measurement,input_setup,ABBA,17,2,B,active,597,546179625,9791.666666666666,1,142022458.33333334,5991
family_measurement,input_setup,ABBA,17,3,A,empty,598,560346500,41.666666666666664,1,143321125.0,5991
family_measurement,input_setup,ABBA,18,0,A,empty,599,547019584,0.0,1,143033000.0,5991
family_measurement,input_setup,ABBA,18,1,B,active,600,546890500,13500.0,1,142606916.66666666,5991
family_measurement,input_setup,ABBA,18,2,B,active,601,548105375,17291.666666666668,1,142843833.33333334,5991
family_measurement,input_setup,ABBA,18,3,A,empty,602,547007125,0.0,1,143429458.33333334,5991
family_measurement,input_setup,ABBA,19,0,A,empty,603,547079709,0.0,1,143194333.33333334,5991
family_measurement,input_setup,ABBA,19,1,B,active,604,546795625,5875.0,1,143058083.33333334,5991
family_measurement,input_setup,ABBA,19,2,B,active,605,550813666,6208.333333333333,1,144555583.33333334,5991
family_measurement,input_setup,ABBA,19,3,A,empty,606,553279750,0.0,1,144769041.66666666,5991
family_measurement,input_setup,ABBA,20,0,A,empty,607,551208500,0.0,1,144020083.33333334,5991
family_measurement,input_setup,ABBA,20,1,B,active,608,551492250,10500.0,1,144576125.0,5991
family_measurement,input_setup,ABBA,20,2,B,active,609,546924417,10166.666666666666,1,142080208.33333334,5991
family_measurement,input_setup,ABBA,20,3,A,empty,610,556010834,0.0,1,143416500.0,5991
family_measurement,input_setup,ABBA,21,0,A,empty,611,547873875,41.666666666666664,1,143301166.66666666,5991
family_measurement,input_setup,ABBA,21,1,B,active,612,547345250,5625.0,1,143452541.66666666,5991
family_measurement,input_setup,ABBA,21,2,B,active,613,547759334,7583.333333333333,1,143375458.33333334,5991
family_measurement,input_setup,ABBA,21,3,A,empty,614,548050375,0.0,1,143459041.66666666,5991
family_measurement,input_setup,ABBA,22,0,A,empty,615,547952292,0.0,1,143330458.33333334,5991
family_measurement,input_setup,ABBA,22,1,B,active,616,547635708,9875.0,1,143350916.66666666,5991
family_measurement,input_setup,ABBA,22,2,B,active,617,547306708,10375.0,1,142849291.66666666,5991
family_measurement,input_setup,ABBA,22,3,A,empty,618,548066500,0.0,1,143067875.0,5991
family_measurement,input_setup,ABBA,23,0,A,empty,619,547109875,0.0,1,141909500.0,5991
family_measurement,input_setup,ABBA,23,1,B,active,620,558544459,57541.666666666664,1,142415708.33333334,5991
family_measurement,input_setup,ABBA,23,2,B,active,621,551677542,18458.333333333332,1,143182458.33333334,5991
family_measurement,input_setup,ABBA,23,3,A,empty,622,547067042,0.0,1,142944791.66666666,5991
family_measurement,input_setup,ABBA,24,0,A,empty,623,547736458,0.0,1,143338750.0,5991
family_measurement,input_setup,ABBA,24,1,B,active,624,547459292,8458.333333333334,1,142959250.0,5991
family_measurement,input_setup,ABBA,24,2,B,active,625,547711833,11708.333333333334,1,143192625.0,5991
family_measurement,input_setup,ABBA,24,3,A,empty,626,547284583,0.0,1,143366875.0,5991
family_measurement,input_setup,ABBA,25,0,A,empty,627,548490875,0.0,1,143166500.0,5991
family_measurement,input_setup,ABBA,25,1,B,active,628,548057458,7583.333333333333,1,143631958.33333334,5991
family_measurement,input_setup,ABBA,25,2,B,active,629,547734542,5791.666666666667,1,143402250.0,5991
family_measurement,input_setup,ABBA,25,3,A,empty,630,547664333,41.666666666666664,1,143211875.0,5991
family_measurement,input_setup,ABBA,26,0,A,empty,631,547113958,41.666666666666664,1,142949500.0,5991
family_measurement,input_setup,ABBA,26,1,B,active,632,548541583,10916.666666666666,1,143458250.0,5991
family_measurement,input_setup,ABBA,26,2,B,active,633,547570167,6250.0,1,143376791.66666666,5991
family_measurement,input_setup,ABBA,26,3,A,empty,634,547525709,0.0,1,143390041.66666666,5991
family_measurement,input_setup,ABBA,27,0,A,empty,635,547816625,0.0,1,143186666.66666666,5991
family_measurement,input_setup,ABBA,27,1,B,active,636,547469500,9625.0,1,143406500.0,5991
family_measurement,input_setup,ABBA,27,2,B,active,637,548067584,8583.333333333334,1,143201875.0,5991
family_measurement,input_setup,ABBA,27,3,A,empty,638,547360625,0.0,1,142902208.33333334,5991
family_measurement,input_setup,ABBA,28,0,A,empty,639,547437625,0.0,1,143026541.66666666,5991
family_measurement,input_setup,ABBA,28,1,B,active,640,548130084,13291.666666666666,1,143160958.33333334,5991
family_measurement,input_setup,ABBA,28,2,B,active,641,547370750,10750.0,1,143357458.33333334,5991
family_measurement,input_setup,ABBA,28,3,A,empty,642,547090167,0.0,1,142973750.0,5991
family_measurement,input_setup,ABBA,29,0,A,empty,643,547726792,41.666666666666664,1,143122458.33333334,5991
family_measurement,input_setup,ABBA,29,1,B,active,644,547714083,10125.0,1,143433750.0,5991
family_measurement,input_setup,ABBA,29,2,B,active,645,548018375,5166.666666666667,1,143611250.0,5991
family_measurement,input_setup,ABBA,29,3,A,empty,646,548229208,0.0,1,143496166.66666666,5991
family_measurement,input_setup,ABBA,30,0,A,empty,647,548453083,0.0,1,143573541.66666666,5991
family_measurement,input_setup,ABBA,30,1,B,active,648,547897917,8041.666666666667,1,143562541.66666666,5991
family_measurement,input_setup,ABBA,30,2,B,active,649,547079334,5916.666666666667,1,143604166.66666666,5991
family_measurement,input_setup,ABBA,30,3,A,empty,650,548262417,0.0,1,143375916.66666666,5991
family_measurement,input_setup,ABBA,31,0,A,empty,651,548053875,41.666666666666664,1,143323833.33333334,5991
family_measurement,input_setup,ABBA,31,1,B,active,652,547371083,8291.666666666666,1,143265791.66666666,5991
family_measurement,input_setup,ABBA,31,2,B,active,653,551404708,12500.0,1,142631500.0,5991
family_measurement,input_setup,ABBA,31,3,A,empty,654,549601750,0.0,1,142828500.0,5991
family_measurement,input_setup,BAAB,0,0,B,active,655,550033542,15541.666666666666,1,142768458.33333334,5991
family_measurement,input_setup,BAAB,0,1,A,empty,656,547028375,0.0,1,142932625.0,5991
family_measurement,input_setup,BAAB,0,2,A,empty,657,546520875,0.0,1,142744041.66666666,5991
family_measurement,input_setup,BAAB,0,3,B,active,658,547204500,11500.0,1,142600416.66666666,5991
family_measurement,input_setup,BAAB,1,0,B,active,659,546923125,8958.333333333334,1,142920708.33333334,5991
family_measurement,input_setup,BAAB,1,1,A,empty,660,547446000,0.0,1,143175583.33333334,5991
family_measurement,input_setup,BAAB,1,2,A,empty,661,547305792,0.0,1,143147083.33333334,5991
family_measurement,input_setup,BAAB,1,3,B,active,662,547677042,9250.0,1,142835083.33333334,5991
family_measurement,input_setup,BAAB,2,0,B,active,663,547654833,9708.333333333334,1,143330625.0,5991
family_measurement,input_setup,BAAB,2,1,A,empty,664,547475208,0.0,1,143212500.0,5991
family_measurement,input_setup,BAAB,2,2,A,empty,665,547866708,0.0,1,143649291.66666666,5991
family_measurement,input_setup,BAAB,2,3,B,active,666,547288250,5833.333333333333,1,143525666.66666666,5991
family_measurement,input_setup,BAAB,3,0,B,active,667,547517292,5583.333333333333,1,143427750.0,5991
family_measurement,input_setup,BAAB,3,1,A,empty,668,547112792,0.0,1,142828458.33333334,5991
family_measurement,input_setup,BAAB,3,2,A,empty,669,549430042,0.0,1,143407500.0,5991
family_measurement,input_setup,BAAB,3,3,B,active,670,547495250,5208.333333333333,1,143553708.33333334,5991
family_measurement,input_setup,BAAB,4,0,B,active,671,548096792,7541.666666666667,1,143203208.33333334,5991
family_measurement,input_setup,BAAB,4,1,A,empty,672,546915125,0.0,1,142820916.66666666,5991
family_measurement,input_setup,BAAB,4,2,A,empty,673,546960083,0.0,1,143134333.33333334,5991
family_measurement,input_setup,BAAB,4,3,B,active,674,547985209,10625.0,1,143217958.33333334,5991
family_measurement,input_setup,BAAB,5,0,B,active,675,548219667,9208.333333333334,1,143353208.33333334,5991
family_measurement,input_setup,BAAB,5,1,A,empty,676,546754792,0.0,1,142898750.0,5991
family_measurement,input_setup,BAAB,5,2,A,empty,677,547018834,41.666666666666664,1,142872666.66666666,5991
family_measurement,input_setup,BAAB,5,3,B,active,678,547815542,10083.333333333334,1,143368750.0,5991
family_measurement,input_setup,BAAB,6,0,B,active,679,547005833,9875.0,1,143059541.66666666,5991
family_measurement,input_setup,BAAB,6,1,A,empty,680,546786500,0.0,1,143057250.0,5991
family_measurement,input_setup,BAAB,6,2,A,empty,681,546754292,0.0,1,143285125.0,5991
family_measurement,input_setup,BAAB,6,3,B,active,682,546661042,5291.666666666667,1,143072958.33333334,5991
family_measurement,input_setup,BAAB,7,0,B,active,683,547624583,6333.333333333333,1,143379791.66666666,5991
family_measurement,input_setup,BAAB,7,1,A,empty,684,547196041,0.0,1,143243375.0,5991
family_measurement,input_setup,BAAB,7,2,A,empty,685,547200208,0.0,1,143443666.66666666,5991
family_measurement,input_setup,BAAB,7,3,B,active,686,547564666,5791.666666666667,1,143450791.66666666,5991
family_measurement,input_setup,BAAB,8,0,B,active,687,546983084,6666.666666666667,1,142730250.0,5991
family_measurement,input_setup,BAAB,8,1,A,empty,688,546466583,0.0,1,142853416.66666666,5991
family_measurement,input_setup,BAAB,8,2,A,empty,689,546473292,0.0,1,142658125.0,5991
family_measurement,input_setup,BAAB,8,3,B,active,690,546040792,7125.0,1,142882541.66666666,5991
family_measurement,input_setup,BAAB,9,0,B,active,691,546112667,9833.333333333334,1,142641500.0,5991
family_measurement,input_setup,BAAB,9,1,A,empty,692,546816583,0.0,1,142764666.66666666,5991
family_measurement,input_setup,BAAB,9,2,A,empty,693,546363416,41.666666666666664,1,142656041.66666666,5991
family_measurement,input_setup,BAAB,9,3,B,active,694,546343625,8083.333333333333,1,142682166.66666666,5991
family_measurement,input_setup,BAAB,10,0,B,active,695,546676583,6708.333333333333,1,142833083.33333334,5991
family_measurement,input_setup,BAAB,10,1,A,empty,696,546113791,41.666666666666664,1,142762583.33333334,5991
family_measurement,input_setup,BAAB,10,2,A,empty,697,545995834,0.0,1,143100416.66666666,5991
family_measurement,input_setup,BAAB,10,3,B,active,698,546504583,5625.0,1,143007666.66666666,5991
family_measurement,input_setup,BAAB,11,0,B,active,699,545797333,5375.0,1,142737333.33333334,5991
family_measurement,input_setup,BAAB,11,1,A,empty,700,546338166,0.0,1,142960958.33333334,5991
family_measurement,input_setup,BAAB,11,2,A,empty,701,546131791,0.0,1,142927666.66666666,5991
family_measurement,input_setup,BAAB,11,3,B,active,702,546322208,9291.666666666666,1,142661000.0,5991
family_measurement,input_setup,BAAB,12,0,B,active,703,546248917,9000.0,1,143046291.66666666,5991
family_measurement,input_setup,BAAB,12,1,A,empty,704,546551375,0.0,1,142712666.66666666,5991
family_measurement,input_setup,BAAB,12,2,A,empty,705,546724834,0.0,1,142759458.33333334,5991
family_measurement,input_setup,BAAB,12,3,B,active,706,546425208,6916.666666666667,1,142655625.0,5991
family_measurement,input_setup,BAAB,13,0,B,active,707,546893500,8000.0,1,142924333.33333334,5991
family_measurement,input_setup,BAAB,13,1,A,empty,708,546703208,0.0,1,142878791.66666666,5991
family_measurement,input_setup,BAAB,13,2,A,empty,709,546603708,0.0,1,142816416.66666666,5991
family_measurement,input_setup,BAAB,13,3,B,active,710,546059333,6666.666666666667,1,142805125.0,5991
family_measurement,input_setup,BAAB,14,0,B,active,711,546866000,7000.0,1,142891458.33333334,5991
family_measurement,input_setup,BAAB,14,1,A,empty,712,546668916,0.0,1,142947375.0,5991
family_measurement,input_setup,BAAB,14,2,A,empty,713,546578125,0.0,1,142671708.33333334,5991
family_measurement,input_setup,BAAB,14,3,B,active,714,547830791,7000.0,1,143607583.33333334,5991
family_measurement,input_setup,BAAB,15,0,B,active,715,551590583,12375.0,1,144138333.33333334,5991
family_measurement,input_setup,BAAB,15,1,A,empty,716,550140750,0.0,1,143841500.0,5991
family_measurement,input_setup,BAAB,15,2,A,empty,717,550053791,0.0,1,143759041.66666666,5991
family_measurement,input_setup,BAAB,15,3,B,active,718,548096417,11708.333333333334,1,142859458.33333334,5991
family_measurement,input_setup,BAAB,16,0,B,active,719,546038833,8125.0,1,142611125.0,5991
family_measurement,input_setup,BAAB,16,1,A,empty,720,546679833,0.0,1,143023625.0,5991
family_measurement,input_setup,BAAB,16,2,A,empty,721,546871000,0.0,1,143085708.33333334,5991
family_measurement,input_setup,BAAB,16,3,B,active,722,546818834,7375.0,1,142774291.66666666,5991
family_measurement,input_setup,BAAB,17,0,B,active,723,546253625,8041.666666666667,1,142778625.0,5991
family_measurement,input_setup,BAAB,17,1,A,empty,724,546721291,0.0,1,142700166.66666666,5991
family_measurement,input_setup,BAAB,17,2,A,empty,725,546972959,0.0,1,142931625.0,5991
family_measurement,input_setup,BAAB,17,3,B,active,726,546557583,13125.0,1,142752833.33333334,5991
family_measurement,input_setup,BAAB,18,0,B,active,727,547047000,6916.666666666667,1,142957833.33333334,5991
family_measurement,input_setup,BAAB,18,1,A,empty,728,547036000,0.0,1,142914666.66666666,5991
family_measurement,input_setup,BAAB,18,2,A,empty,729,547289958,0.0,1,143019458.33333334,5991
family_measurement,input_setup,BAAB,18,3,B,active,730,546641208,8250.0,1,143089750.0,5991
family_measurement,input_setup,BAAB,19,0,B,active,731,546957333,7666.666666666667,1,142974208.33333334,5991
family_measurement,input_setup,BAAB,19,1,A,empty,732,546733791,0.0,1,142974750.0,5991
family_measurement,input_setup,BAAB,19,2,A,empty,733,547702292,0.0,1,142975041.66666666,5991
family_measurement,input_setup,BAAB,19,3,B,active,734,547492167,9416.666666666666,1,142921625.0,5991
family_measurement,input_setup,BAAB,20,0,B,active,735,547563708,11875.0,1,142731583.33333334,5991
family_measurement,input_setup,BAAB,20,1,A,empty,736,547020750,41.666666666666664,1,143252166.66666666,5991
family_measurement,input_setup,BAAB,20,2,A,empty,737,546326375,0.0,1,142732875.0,5991
family_measurement,input_setup,BAAB,20,3,B,active,738,546473333,8375.0,1,142872416.66666666,5991
family_measurement,input_setup,BAAB,21,0,B,active,739,546692125,7833.333333333333,1,142899166.66666666,5991
family_measurement,input_setup,BAAB,21,1,A,empty,740,547138667,0.0,1,143039583.33333334,5991
family_measurement,input_setup,BAAB,21,2,A,empty,741,546150459,0.0,1,142849166.66666666,5991
family_measurement,input_setup,BAAB,21,3,B,active,742,547205750,5791.666666666667,1,142926958.33333334,5991
family_measurement,input_setup,BAAB,22,0,B,active,743,547173875,7416.666666666667,1,143008958.33333334,5991
family_measurement,input_setup,BAAB,22,1,A,empty,744,547313292,0.0,1,142945791.66666666,5991
family_measurement,input_setup,BAAB,22,2,A,empty,745,546859125,41.666666666666664,1,142914291.66666666,5991
family_measurement,input_setup,BAAB,22,3,B,active,746,546408959,5750.0,1,142750750.0,5991
family_measurement,input_setup,BAAB,23,0,B,active,747,546974250,6458.333333333333,1,143077333.33333334,5991
family_measurement,input_setup,BAAB,23,1,A,empty,748,546807125,0.0,1,142673458.33333334,5991
family_measurement,input_setup,BAAB,23,2,A,empty,749,547317292,0.0,1,142990833.33333334,5991
family_measurement,input_setup,BAAB,23,3,B,active,750,546872875,8500.0,1,142857750.0,5991
family_measurement,input_setup,BAAB,24,0,B,active,751,547273083,6208.333333333333,1,143018083.33333334,5991
family_measurement,input_setup,BAAB,24,1,A,empty,752,546830166,0.0,1,143057250.0,5991
family_measurement,input_setup,BAAB,24,2,A,empty,753,548017834,0.0,1,142770875.0,5991
family_measurement,input_setup,BAAB,24,3,B,active,754,548054208,15250.0,1,143045250.0,5991
family_measurement,input_setup,BAAB,25,0,B,active,755,548886208,11916.666666666666,1,143061833.33333334,5991
family_measurement,input_setup,BAAB,25,1,A,empty,756,548225666,0.0,1,143262000.0,5991
family_measurement,input_setup,BAAB,25,2,A,empty,757,546163334,0.0,1,142714291.66666666,5991
family_measurement,input_setup,BAAB,25,3,B,active,758,549748000,12583.333333333334,1,143125791.66666666,5991
family_measurement,input_setup,BAAB,26,0,B,active,759,548519000,10708.333333333334,1,143262708.33333334,5991
family_measurement,input_setup,BAAB,26,1,A,empty,760,549079958,0.0,1,143258750.0,5991
family_measurement,input_setup,BAAB,26,2,A,empty,761,547324167,0.0,1,143306958.33333334,5991
family_measurement,input_setup,BAAB,26,3,B,active,762,547837625,5666.666666666667,1,143303291.66666666,5991
family_measurement,input_setup,BAAB,27,0,B,active,763,548284459,9333.333333333334,1,143233916.66666666,5991
family_measurement,input_setup,BAAB,27,1,A,empty,764,548684167,0.0,1,143598708.33333334,5991
family_measurement,input_setup,BAAB,27,2,A,empty,765,549124458,0.0,1,143799500.0,5991
family_measurement,input_setup,BAAB,27,3,B,active,766,548934000,9291.666666666666,1,143278041.66666666,5991
family_measurement,input_setup,BAAB,28,0,B,active,767,547721083,5916.666666666667,1,143152208.33333334,5991
family_measurement,input_setup,BAAB,28,1,A,empty,768,548820542,0.0,1,142753333.33333334,5991
family_measurement,input_setup,BAAB,28,2,A,empty,769,550646875,41.666666666666664,1,143528083.33333334,5991
family_measurement,input_setup,BAAB,28,3,B,active,770,548210500,6125.0,1,143624083.33333334,5991
family_measurement,input_setup,BAAB,29,0,B,active,771,548701041,9375.0,1,143010708.33333334,5991
family_measurement,input_setup,BAAB,29,1,A,empty,772,548207625,0.0,1,142812958.33333334,5991
family_measurement,input_setup,BAAB,29,2,A,empty,773,547695084,0.0,1,142806416.66666666,5991
family_measurement,input_setup,BAAB,29,3,B,active,774,546808542,6333.333333333333,1,143119125.0,5991
family_measurement,input_setup,BAAB,30,0,B,active,775,548044167,5500.0,1,143163166.66666666,5991
family_measurement,input_setup,BAAB,30,1,A,empty,776,548289542,0.0,1,143594125.0,5991
family_measurement,input_setup,BAAB,30,2,A,empty,777,547593791,0.0,1,143093750.0,5991
family_measurement,input_setup,BAAB,30,3,B,active,778,548458333,7708.333333333333,1,143071916.66666666,5991
family_measurement,input_setup,BAAB,31,0,B,active,779,547693500,5416.666666666667,1,143145125.0,5991
family_measurement,input_setup,BAAB,31,1,A,empty,780,548044250,0.0,1,143530166.66666666,5991
family_measurement,input_setup,BAAB,31,2,A,empty,781,547838875,0.0,1,142294166.66666666,5991
family_measurement,input_setup,BAAB,31,3,B,active,782,548941791,13583.333333333334,1,142153041.66666666,5991
family_measurement,ordinary_layers,ABBA,0,0,A,empty,785,549067166,250.0,39,143481791.66666666,5991
family_measurement,ordinary_layers,ABBA,0,1,B,active,786,547948208,1616208.3333333333,39,143202541.66666666,5991
family_measurement,ordinary_layers,ABBA,0,2,B,active,787,549129500,1615833.3333333333,39,143695500.0,5991
family_measurement,ordinary_layers,ABBA,0,3,A,empty,788,548927458,250.0,39,143457541.66666666,5991
family_measurement,ordinary_layers,ABBA,1,0,A,empty,789,548493917,208.33333333333334,39,143087708.33333334,5991
family_measurement,ordinary_layers,ABBA,1,1,B,active,790,546396917,2420916.6666666665,39,142909416.66666666,5991
family_measurement,ordinary_layers,ABBA,1,2,B,active,791,546970084,2035250.0,39,142577750.0,5991
family_measurement,ordinary_layers,ABBA,1,3,A,empty,792,548175125,250.0,39,143144333.33333334,5991
family_measurement,ordinary_layers,ABBA,2,0,A,empty,793,548303625,125.0,39,142990750.0,5991
family_measurement,ordinary_layers,ABBA,2,1,B,active,794,548013125,1538166.6666666667,39,143227375.0,5991
family_measurement,ordinary_layers,ABBA,2,2,B,active,795,547849333,1556583.3333333333,39,143240166.66666666,5991
family_measurement,ordinary_layers,ABBA,2,3,A,empty,796,547801958,208.33333333333334,39,143561666.66666666,5991
family_measurement,ordinary_layers,ABBA,3,0,A,empty,797,547597375,375.0,39,143256000.0,5991
family_measurement,ordinary_layers,ABBA,3,1,B,active,798,548357792,1536125.0,39,143565666.66666666,5991
family_measurement,ordinary_layers,ABBA,3,2,B,active,799,547467417,1554208.3333333333,39,143641875.0,5991
family_measurement,ordinary_layers,ABBA,3,3,A,empty,800,548274000,208.33333333333334,39,143189416.66666666,5991
family_measurement,ordinary_layers,ABBA,4,0,A,empty,801,548303750,0.0,39,143326916.66666666,5991
family_measurement,ordinary_layers,ABBA,4,1,B,active,802,547310625,2067791.6666666667,39,142936500.0,5991
family_measurement,ordinary_layers,ABBA,4,2,B,active,803,549287292,1615500.0,39,143347083.33333334,5991
family_measurement,ordinary_layers,ABBA,4,3,A,empty,804,548859500,333.3333333333333,39,143662458.33333334,5991
family_measurement,ordinary_layers,ABBA,5,0,A,empty,805,547904041,83.33333333333333,39,143139625.0,5991
family_measurement,ordinary_layers,ABBA,5,1,B,active,806,548015500,1527750.0,39,143297208.33333334,5991
family_measurement,ordinary_layers,ABBA,5,2,B,active,807,548739833,1563500.0,39,143098291.66666666,5991
family_measurement,ordinary_layers,ABBA,5,3,A,empty,808,547770500,291.6666666666667,39,143170000.0,5991
family_measurement,ordinary_layers,ABBA,6,0,A,empty,809,546418542,208.33333333333334,39,142559750.0,5991
family_measurement,ordinary_layers,ABBA,6,1,B,active,810,548162542,1966166.6666666667,39,142709958.33333334,5991
family_measurement,ordinary_layers,ABBA,6,2,B,active,811,547840542,1702166.6666666667,39,143090708.33333334,5991
family_measurement,ordinary_layers,ABBA,6,3,A,empty,812,547660125,250.0,39,143135875.0,5991
family_measurement,ordinary_layers,ABBA,7,0,A,empty,813,547226792,250.0,39,142561875.0,5991
family_measurement,ordinary_layers,ABBA,7,1,B,active,814,547677417,2008958.3333333333,39,143135833.33333334,5991
family_measurement,ordinary_layers,ABBA,7,2,B,active,815,548052083,1555250.0,39,143164333.33333334,5991
family_measurement,ordinary_layers,ABBA,7,3,A,empty,816,547548750,250.0,39,143258291.66666666,5991
family_measurement,ordinary_layers,ABBA,8,0,A,empty,817,547930875,416.6666666666667,39,143452916.66666666,5991
family_measurement,ordinary_layers,ABBA,8,1,B,active,818,548826125,1552375.0,39,143038583.33333334,5991
family_measurement,ordinary_layers,ABBA,8,2,B,active,819,548037792,1544250.0,39,143558166.66666666,5991
family_measurement,ordinary_layers,ABBA,8,3,A,empty,820,549245666,166.66666666666666,39,143432125.0,5991
family_measurement,ordinary_layers,ABBA,9,0,A,empty,821,548331250,83.33333333333333,39,143268791.66666666,5991
family_measurement,ordinary_layers,ABBA,9,1,B,active,822,547836458,2194500.0,39,143110791.66666666,5991
family_measurement,ordinary_layers,ABBA,9,2,B,active,823,549175292,1581833.3333333333,39,143697375.0,5991
family_measurement,ordinary_layers,ABBA,9,3,A,empty,824,552686542,166.66666666666666,39,144125375.0,5991
family_measurement,ordinary_layers,ABBA,10,0,A,empty,825,551565875,208.33333333333334,39,143887166.66666666,5991
family_measurement,ordinary_layers,ABBA,10,1,B,active,826,551991375,1559541.6666666667,39,144072250.0,5991
family_measurement,ordinary_layers,ABBA,10,2,B,active,827,548993667,1534791.6666666667,39,143730583.33333334,5991
family_measurement,ordinary_layers,ABBA,10,3,A,empty,828,547885709,250.0,39,142858916.66666666,5991
family_measurement,ordinary_layers,ABBA,11,0,A,empty,829,548714875,291.6666666666667,39,142861458.33333334,5991
family_measurement,ordinary_layers,ABBA,11,1,B,active,830,548149917,2370166.6666666665,39,142747541.66666666,5991
family_measurement,ordinary_layers,ABBA,11,2,B,active,831,548130292,2124541.6666666665,39,143149791.66666666,5991
family_measurement,ordinary_layers,ABBA,11,3,A,empty,832,547801583,166.66666666666666,39,143051208.33333334,5991
family_measurement,ordinary_layers,ABBA,12,0,A,empty,833,547064334,83.33333333333333,39,143009500.0,5991
family_measurement,ordinary_layers,ABBA,12,1,B,active,834,548118792,1540500.0,39,143697208.33333334,5991
family_measurement,ordinary_layers,ABBA,12,2,B,active,835,547633042,1574833.3333333333,39,143176375.0,5991
family_measurement,ordinary_layers,ABBA,12,3,A,empty,836,548675458,208.33333333333334,39,143778416.66666666,5991
family_measurement,ordinary_layers,ABBA,13,0,A,empty,837,548098709,333.3333333333333,39,143690083.33333334,5991
family_measurement,ordinary_layers,ABBA,13,1,B,active,838,547968458,1584916.6666666667,39,143037250.0,5991
family_measurement,ordinary_layers,ABBA,13,2,B,active,839,548725375,1587958.3333333333,39,143294250.0,5991
family_measurement,ordinary_layers,ABBA,13,3,A,empty,840,548757917,125.0,39,143434000.0,5991
family_measurement,ordinary_layers,ABBA,14,0,A,empty,841,547052958,333.3333333333333,39,142970708.33333334,5991
family_measurement,ordinary_layers,ABBA,14,1,B,active,842,552716458,2837041.6666666665,39,143165625.0,5991
family_measurement,ordinary_layers,ABBA,14,2,B,active,843,548144833,1580750.0,39,143252083.33333334,5991
family_measurement,ordinary_layers,ABBA,14,3,A,empty,844,548139959,291.6666666666667,39,143247666.66666666,5991
family_measurement,ordinary_layers,ABBA,15,0,A,empty,845,547976250,250.0,39,143259208.33333334,5991
family_measurement,ordinary_layers,ABBA,15,1,B,active,846,547951458,1559083.3333333333,39,143152250.0,5991
family_measurement,ordinary_layers,ABBA,15,2,B,active,847,548276542,3207166.6666666665,39,142649958.33333334,5991
family_measurement,ordinary_layers,ABBA,15,3,A,empty,848,550965625,416.6666666666667,39,142824375.0,5991
family_measurement,ordinary_layers,ABBA,16,0,A,empty,849,548584375,166.66666666666666,39,142980583.33333334,5991
family_measurement,ordinary_layers,ABBA,16,1,B,active,850,547905833,1583000.0,39,143174791.66666666,5991
